tipo_entidad,nombre_tipo_entidad,codigo_entidad,nombre_entidad,fecha_corte,cod_clase,cod_grupo,cod_cuenta,subcuenta,nombre_cuenta_puc,signo_valor,moneda_total_0
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,8,2,87,14,INTERESES - MORA MAYOR A 1 MES HASTA 3 MESES,+,36754454.0
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,8,2,87,16,INTERESES - MORA MAYOR A 3 MESES HASTA 6 MESES,+,8992754.0
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,8,2,87,18,INTERESES - MORA MAYOR A 6 MESES HASTA 12 MESES,+,5519781.0
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,8,2,87,20,INTERESES - MORA MAYOR A 12 MESES,+,822157202.0
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,8,2,87,22,OTROS CONCEPTOS - VIGENTE Y MORA HASTA 1 MES,+,44103897.43
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,8,2,87,24,OTROS CONCEPTOS - MORA MAYOR A 1 MES HASTA 3 MESES,+,682040.0
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,8,2,87,26,OTROS CONCEPTOS - MORA MAYOR A 3 MESES HASTA 6 MESES,+,5939691.0
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,8,2,87,28,OTROS CONCEPTOS - MORA MAYOR A 6 MESES HASTA 12 MESES,+,3559170.0
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,8,2,87,30,OTROS CONCEPTOS - MORA MAYOR A 12 MESES,+,94898766.92
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,8,2,88,0,"CALIFICACIÓN CRÉDITOS COMERCIALES, OTRAS GARANTÍAS",+,4626807073343.48
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,8,2,88,2,CAPITAL - VIGENTE Y MORA HASTA 1 MES,+,4433650808866.56
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,8,2,88,4,CAPITAL - MORA MAYOR A 1 MES HASTA 3 MESES,+,19452499423.02
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,8,2,88,6,CAPITAL - MORA MAYOR A 3 MESES HASTA 6 MESES,+,9764613925.98
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,8,2,88,8,CAPITAL - MORA MAYOR A 6 MESES HASTA 12 MESES,+,13749851054.95
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,8,2,88,10,CAPITAL - MORA MAYOR A 12 MESES,+,114813829730.9
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,8,2,88,12,INTERESES - VIGENTE Y MORA HASTA 1 MES,+,28132738943.51
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,8,2,88,14,INTERESES - MORA MAYOR A 1 MES HASTA 3 MESES,+,877093111.21
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,8,2,88,16,INTERESES - MORA MAYOR A 3 MESES HASTA 6 MESES,+,195174458.47
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,8,2,88,18,INTERESES - MORA MAYOR A 6 MESES HASTA 12 MESES,+,1048481182.59
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,8,2,88,20,INTERESES - MORA MAYOR A 12 MESES,+,4674300419.08
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,8,2,88,22,OTROS CONCEPTOS - VIGENTE Y MORA HASTA 1 MES,+,92197816.04
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,8,2,88,24,OTROS CONCEPTOS MORA MAYOR A 1 MES HASTA 3 MESES,+,6777411.0
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,8,2,88,26,OTROS CONCEPTOS - MORA MAYOR A 3 MESES HASTA 6 MESES,+,22231835.0
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,8,2,88,28,OTROS CONCEPTOS - MORA MAYOR A 6 MESES HASTA 12 MESES,+,50891895.61
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,8,2,88,30,OTROS CONCEPTOS - MORA MAYOR A 12 MESES,+,275583269.56
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,8,2,95,0,OTRAS CUENTAS DE ORDEN ACREEDORAS,+,3835523701333.45
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,8,3,0,0,DEUDORAS POR CONTRA,+,39836590535384.8
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,8,3,5,0,DEUDORAS POR CONTRA (CR),+,39836590535384.8
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,8,4,0,0,ACREEDORAS POR CONTRA,+,40093165159927.7
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,8,4,5,0,ACREEDORAS POR CONTRA (DB),+,40093165159927.7
